id,model,answer_final,confidence_mean,confidence_vote,votes_map,is_tie,latency_avg_ms,total_time_ms,answer_run1,confidence_run1,explanation_run1,error_run1,answer_run2,confidence_run2,explanation_run2,error_run2,answer_run3,confidence_run3,explanation_run3,error_run3,answer_run4,confidence_run4,explanation_run4,error_run4,answer_run5,confidence_run5,explanation_run5,error_run5,votes_map_dict,vote_ratio_max,idx,gold_set,gold_primary,is_multi,correct,consensus_max,consensus_label,vote_ratio_bucket,conf_mean_bucket,lat_bucket,conf_std_runs,conf_mean_runs,answer_diversity,explain_len_words_run1,explain_len_words_run2,explain_len_words_run3,explain_len_words_run4,explain_len_words_run5,explain_len_words_mean,exp_len_bucket
1,anthropic/claude-haiku-4.5,2,80.0,1.0,"{""2"": 5}",False,3524.0,3882,2,80,طبق ماده 3 قانون بیمه اجباری مسئولیت مدنی، بیمهگر مسئول جبران خسارت وارد شده به طرف ثالث (شخص «ب») است. دیه شخص «ب» به هر میزان که طبق قانون تعلق گیرد جبران می‌شود، اما دیه شخص «الف» (مقصر) تنها تا سقف تعهدات بیمه جبران می‌شود. خسارات مالی نیز برای موتورسیکلت تا سقف تعهدات محدود است.,,2,80,بر اساس ماده 3 قانون بیمه اجباری مسئولیت، بیمهگر مسئول جبران خسارت وارد شده به طرف ثالث (شخص «ب») تا سقف تعهدات خود است. دیه شخص «الف» (راننده مقصر) به عنوان طرف قرارداد بیمه، تحت پوشش بیمه نیست و تنها خسارات مالی به موتورسیکلت تا سقف تعهدات جبران می‌شود. دیه شخص «ب» (طرف ثالث) بدون محدودیت سقف تعهدات جبران می‌گردد.,,2,80,بر اساس ماده 3 قانون بیمه اجباری مسئولیت مدنی، بیمهگر مسئول جبران خسارت وارد شده به شخص ثالث (شخص «ب» موتورسوار) است. دیه و خسارات جسمانی شخص «ب» بدون محدودیت سقف تعهدات جبران می‌شود، اما خسارات مالی (خودرو) تا سقف مشخص شده در بیمهنامه محدود است. شخص «الف» خود طرف قرارداد بیمه است و نه شخص ثالث، بنابراین دیه وی توسط بیمهگر پوشش داده نمی‌شود.,,2,80,بیمهگر مسئولیت مدنی براساس ماده 1 قانون بیمه اجباری مسئولیت مدنی، مسئول جبران دیه و خسارات وارد شده به طرف ضرردیده است. دیه طرف ضررخوار (شخص «ب») بدون محدودیت سقف پرداخت می‌شود، اما خسارات مالی (خودروی موتورسیکلت) تا سقف تعهدات بیمهگر محدود است. شخص «الف» به عنوان مقصر، خود طرف ضرردیده محسوب نمی‌شود و دیه او تحت پوشش نیست.,,2,80,طبق ماده ۲۹۳ قانون رفع موانع تصادفات راه، بیمهگر مسئولیت مکلف به جبران دیه و خسارت‌های وارد شده به طرف سوم است. در خصوص دیه: بیمهگر برای دیه شخص مقابل (شخص «ب») تا هر میزانی که قانون تعلق دهد مسئول است، اما برای دیه شخص مقصر (شخص «الف») تنها تا سقف تعهدات خود. در خصوص خسارات مالی: بر اساس ماده ۲۹۳ و تبصره‌های آن، خسارات وارد شده به وسایل نقلیه تا سقف تعهدات بیمه جبری جبران می‌شود.,,{'2': 5},1.0,1,{'3'},3,False,0,5,5/5,0.9-1.0,,3-5s,0.0,80.0,1,55,60,65,59,77,63.2,40-80
2,anthropic/claude-haiku-4.5,4,80.0,1.0,"{""4"": 5}",False,2622.8,2999,4,80,تصرف در قانون مدنی ایران به عنوان یکی از اسباب تملک شناخته شده است. بر اساس ماده 949 قانون مدنی، تصرف در اموال مباح (موات) همراه با قصد تملک و شرایط دیگر، سبب تملک می‌شود. در برخی موارد تصرف به تنهایی و بدون نیاز به سبب دیگری می‌تواند مملک باشد.,,4,80,طبق ماده ۹۲۲ قانون مدنی، تصرف صاحبانه همراه با قصد تملک و مدت زمان معین در برخی موارد سبب تملک می‌شود. تصرف به تنهایی و بدون قصد تملک مملک نیست، اما تصرف صاحبانه با قصد تملک می‌تواند در مواردی (مثل تقادم) سبب تملک گردد. بنابراین تصرف ممکن است در مواردی به تنهایی سبب تملک باشد.,,4,80,طبق ماده ۹۲۲ قانون مدنی، تصرف مالکانه همراه با قصد تملک در برخی موارد (مثل تملک به طریق تقادم) می‌تواند سبب تملک شود. تصرف به تنهایی نه مملک است و نه مانع تملک، بلکه ممکن است یکی از عناصر تشکیل دهنده سبب مملک باشد. در برخی حالات نادر، تصرف مالکانه مستمر و علنی می‌تواند به تنهایی موجب تملک گردد.,,4,80,طبق ماده 949 قانون مدنی، تصرف مالکانه (مثل کشاورزی، ساخت و ساز) به‌همراه قصد تملک و مدت زمان معین می‌تواند سبب تملک توسط تقادم شود. تصرف به تنهایی کافی نیست اما در ترکیب با عناصر دیگر (قصد تملک، حسن‌نیت، مدت) می‌تواند مملک باشد.,,4,80,طبق ماده 933 قانون مدنی، تصرف مالکانه همراه با قصد تملک و مدت زمان معین می‌تواند سبب تملک اراضی بدون مالک یا مال مباح شود. تصرف به تنهایی در برخی موارد چنانچه با قصد تملک و شرایط قانونی همراه باشد، می‌تواند مملک گردد. گزینه 4 صحیح است زیرا تصرف در مواردی خاص (مانند اراضی خالی‌الملک) به تنهایی سبب تملک است.,,{'4': 5},1.0,2,{'2'},2,False,0,5,5/5,0.9-1.0,,2-3s,0.0,80.0,1,50,55,59,43,60,53.4,40-80
3,anthropic/claude-haiku-4.5,1,80.0,0.8,"{""1"": 4, ""4"": 1}",False,3073.4,4008,1,80,طبق ماده ۶ قانون بیمه مسئولیت مدنی ناشی از تقصیر حرفه‌ای (۱۳۷۸)، بیمه‌گر مسئولیت مدنی مکلف است خسارت‌های ناشی از تقصیر حرفه‌ای را تا سقف بیمه پرداخت کند. در خصوص دیه، ماده ۱۹ قانون تعزیرات برابر با دیه کامل مرد مسلمان است که بر عهده بیمه‌گر می‌افتد. صندوق تأمین خسارتهای بدنی نیز طبق قانون خود برای تکمیل خسارت‌های غیرپوشش‌شده مسئول است.,,1,80,طبق ماده 238 قانون بیمه اجباری مسئولیت مدنی، بیمه‌گر مسئول پرداخت خسارت تا سقف بیمه است و صندوق تأمین خسارتهای بدنی برای مابقی مسئول می‌باشد. در این پرونده، بیمه‌گر مسئولیت مدنی و صندوق تأمین خسارتهای بدنی به‌طور مشترک و نسبی برعهده دارند. پزشک مقصر نیز مسئول است اما بیمه‌گر جانشین وی در برابر زیان‌دیدگان قرار می‌گیرد.,,4,80,طبق ماده 238 قانون بیمه اجباری مسئولیت مدنی (1391)، بیمه‌گر مسئولیت مدنی مکلف به پرداخت خسارت‌های تحت پوشش بیمه‌نامه است. در این پرونده، چون بیمه‌گر پوشش کامل مسئولیت حرفه‌ای را فراهم کرده است، پرداخت دیه متعلق به بیمه‌گر است و پزشک مقصر از لحاظ عملی مسئول نیست. صندوق تأمین خسارتهای بدنی نیز طبق ماده 5 قانون خود در موارد بیمه‌شده نقش ندارد.,,1,80,براساس ماده 238 قانون بیمه (1991)، بیمه‌گر مسئولیت مدنی مسئول پرداخت خسارات ناشی از تقصیر حرفه‌ای است. همچنین، طبق ماده 16 قانون صندوق تأمین خسارتهای بدنی، در مواردی که خسارت از محدوده بیمه تجاوز کند، صندوق نیز مسئول است. در این پرونده، دیه کامل مرد مسلمان (خسارت قابل پوشش) بر عهده بیمه‌گر و صندوق است.,,1,80,طبق ماده 238 قانون بیمه‌نامه‌های اجباری، بیمه‌گر مسئولیت مدنی مکلف به پرداخت خسارت‌های وارده به طرف سوم در حدود سقف بیمه است. در مورد مرگ بیمار، بازماندگان واجد شرایط حق دریافت دیه را دارند که برعهده بیمه‌گر می‌باشد. همچنین، صندوق تأمین خسارتهای بدنی طبق ماده 3 قانون تأسیس آن، در مواردی که بیمه‌گر توانایی پرداخت نداشته باشد یا بیمه‌نامه سقفی داشته باشد، مسئول تکمیل خسارت است.,,"{'1': 4, '4': 1}",0.8,3,{'2'},2,False,0,4,4/5,0.7-0.8,,3-5s,0.0,80.0,2,61,56,62,55,66,60.0,40-80
4,anthropic/claude-haiku-4.5,3,80.0,1.0,"{""3"": 5}",False,2698.4,3008,3,80,طبق ماده ۲۰۷ قانون مدنی، زن می‌تواند شرط وکالت در طلاق را به دو شکل شرط نتیجه (طلاق شود) یا شرط فعل (طلاق دهد) در عقد نکاح یا هر عقد دیگری وضع کند. این شرط در هر دو قالب از نظر حقوقی معتبر است و محدود به عقد نکاح نمی‌باشد.,,3,80,طبق ماده ۲۰ قانون خانواده (۱۴۰۰)، زن می‌تواند شرط وکالت در طلاق را به صورت شرط نتیجه (طلاق به دست خود) یا شرط فعل (انجام عملی خاص) در عقد نکاح یا عقود دیگر قرار دهد. این شروط در هر دو قالب و در هر دو عقد قابل تحقق هستند.,,3,80,براساس ماده 1119 قانون مدنی، زن می‌تواند شرط وکالت در طلاق را به دو صورت شرط نتیجه (طلاق را شرط کند) یا شرط فعل (انجام عملی را شرط کند) در عقد نکاح یا هر عقد دیگری قرار دهد. این شرط در هر دو قالب و در هر دو عقد قابل تحقق است.,,3,80,طبق ماده 1119 قانون مدنی، زن می‌تواند در عقد نکاح یا عقد دیگری شرط وکالت در طلاق را به دو صورت شرط نتیجه (طلاق به وقوع بپیوندد) یا شرط فعل (طلاق را انجام دهد) وضع کند. این شرط در هر دو نوع عقد قابل تحقق است و هر دو شکل شرط از نظر حقوقی معتبر می‌باشند.,,3,80,طبق ماده 1119 قانون مدنی، شرط وکالت زن در طلاق می‌تواند به صورت شرط نتیجه (طلاق را شرط کند) یا شرط فعل (اختیار طلاق را به زن بدهد) باشد. این شرط هم ضمن عقد نکاح و هم ضمن عقد دیگری (مثل سند جداگانه) قابل تحقق است. بنابراین گزینه سوم که هر دو نوع شرط و هر دو زمان را شامل می‌شود، صحیح است.,,{'3': 5},1.0,4,{'4'},4,False,0,5,5/5,0.9-1.0,,2-3s,0.0,80.0,1,50,49,52,56,63,54.0,40-80
5,anthropic/claude-haiku-4.5,1,80.0,0.8,"{""1"": 4, ""2"": 1}",False,2850.0,3260,1,80,هبه و وصیت تملیکی هر دو از عقود عینی هستند که برای صحت آنها قبول و قبض شخص ذی‌نفع ضروری است. طبق ماده ۵۰۶ قانون مدنی، هبه عقد عینی است که نیاز به قبض دارد و وصیت تملیکی نیز با قبول موصی‌له معتبر می‌شود. این تشابه اساسی میان دو نهاد است.,,1,80,هبه و وصیت تملیکی هر دو از عقود عینی محسوب می‌شوند که برای صحت آنها قبول و قبض شخص ذی‌نفع ضروری است. طبق ماده 733 قانون مدنی، هبه با قبض متهب تمام می‌شود و قبول آن شرط لازم است. در وصیت تملیکی نیز موصی‌له باید وصیت را قبول کند و قبض کند تا عقد معتبر باشد.,,1,80,هبه و وصیت تملیکی هر دو از عقود عینی هستند که برای صحت آنها قبول و قبض ضروری است. طبق ماده 733 قانون مدنی، هبه با قبول موهوب له و قبض مال تمام می‌شود. در وصیت تملیکی نیز موصی له باید وصیت را قبول کند و مال را قبض نماید. این تشابه اساسی در ماهیت حقوقی هر دو عقد وجود دارد.,,1,80,هبه و وصیت تملیکی هر دو از عقود عینی هستند که قبول و قیض (تسلیم) شخص ذی‌نفع برای صحت آنها ضروری است. طبق مواد 733 و 734 قانون مدنی، هبه با قیض کامل تمام می‌شود و ماده 883 قانون مدنی وصیت تملیکی را نیز مشروط به قبول دانسته است. این دو در این خصوص تشابه دارند.,,2,70,هبه و وصیت تملیکی هر دو در جهت انتقال مالکیت با قصد تمليک اشتراک دارند. در هر دو، ذی نفع (متهب و موصی له) می‌تواند غیر محصور باشد؛ چنانکه در هبه می‌توان به گروهی نامعین هبه داد و در وصیت تملیکی نیز موصی له لزوماً معین نیست. بر خلاف سایر گزینه‌ها، این تشابه با اصول حقوق ایران (ماده 733 ق.م. درباره هبه و مواد مربوط به وصیت تملیکی) منطبق است.,,"{'1': 4, '2': 1}",0.8,5,{'3'},3,False,0,4,4/5,0.7-0.8,,2-3s,4.47213595499958,78.0,2,51,56,61,56,70,58.8,40-80
7,anthropic/claude-haiku-4.5,2,80.0,1.0,"{""2"": 5}",False,2962.6,3969,2,80,طبق ماده 408 ق.م.، محتال (فروشنده) حق دارد علیه محال علیه برای اجرای تعهد حواله دعوا کند. همچنین، بر اساس شرط فسخ قرارداد در صورت عدم پرداخت ثمن ظرف یک ماه، فروشنده می‌تواند معامله را فسخ نماید. بنابراین فروشنده دارای دو اختیار متوازی است: دنبال کردن حق خود علیه محال علیه یا استفاده از حق فسخ معامله.,,2,80,بر اساس ماده 486 ق.م.، محتال (فروشنده) پس از قبول حواله توسط محال علیه، حق طلب خود را علیه محال علیه کسب می‌کند و می‌تواند برای وصول مبلغ حواله علیه وی دعوا کند. همچنین، شرط فسخ معامله در صورت عدم پرداخت ثمن ظرف یک ماه باقی‌مانده و فروشنده می‌تواند با عدم پرداخت محال علیه، معامله اصلی را نیز فسخ نماید. بنابراین، فروشنده دارای دو اقدام حقوقی است: فسخ معامله و یا دعوا علیه محال علیه.,,2,80,طبق ماده ۵۲۲ قانون تجارت، محتال (فروشنده) پس از قبول حواله توسط محال علیه، دو راه حقوقی دارد: ۱) فسخ معامله اصلی بر اساس شرط توافقی درباره عدم پرداخت ثمن و ۲) طرح دعوا علیه محال علیه برای دریافت مبلغ حواله. محتال نمی‌تواند صرفاً به بهانه عدم بدهکاری محال علیه به محیل، از حواله انصراف دهد، بلکه می‌تواند هر دو حق را اعمال کند.,,2,80,طبق ماده ۵۲۲ قانون مدنی، محتال (فروشنده) حق دارد معامله را فسخ کند چنانچه ثمن در موعد مقرر پرداخت نشود. همچنین، محتال می‌تواند علیه محال علیه (صادرکننده حواله) که حواله را قبول کرده‌است دعوا کند زیرا قابل‌التزام شده است. بنابراین، محتال اختیار دارد یا معامله را فسخ کند یا برای استرجاع مبلغ حواله علیه محال علیه اقدام حقوقی انجام دهد.,,2,80,براساس ماده ۳۲۲ قانون تجارت، محتال (فروشنده) پس از قبول حواله توسط محال علیه، حق طلب خود را علیه محال علیه دارد و نمی‌تواند به بهانه عدم بدهکاری محال علیه به محیل، از پرداخت امتناع کند. همچنین، فروشنده بر اساس شرط قرارداد فروش، هنگام عدم پرداخت ثمن ظرف یک ماه، حق فسخ معامله را نیز دارد. بنابراین فروشنده دارای دو حق متوازی است: فسخ معامله یا دعوای مطالبه علیه محال علیه.,,{'2': 5},1.0,7,{'1'},1,False,0,5,5/5,0.9-1.0,,2-3s,0.0,80.0,1,57,75,64,60,71,65.4,40-80
8,anthropic/claude-haiku-4.5,2,80.0,0.8,"{""1"": 1, ""2"": 4}",False,3007.0,3478,1,80,طبق ماده 347 ق.م، شخص مضطر که برای نجات جان یا عضو خود یا دیگری اقدام به تلف کردن مال غیر کند، مسئولیت مدنی ندارد. همچنین مکره در اکراه غیر مادی (ماده 345 ق.م) مسئول نیست. کارفرما نیز اگر تمام احتیاطات لازم را انجام داده باشد، معاف می‌شود (ماده 725 ق.م). اما کودک همیشه مسئول است و سرپرست نیز در صورت تقصیر خود مسئول می‌باشد (ماده 738 ق.م).,,2,80,طبق ماده 488 قانون مدنی، مسئولیت مدنی مبتنی بر تقصیر نیاز به اثبات تقصیر دارد. در گزینه 2، کارفرما چنانچه اثبات کند تمام احتیاطات لازم را انجام داده است، تقصیر وی منتفی شده و مسئولیت مدنی ندارد. این موضوع در ماده 1 قانون کار نیز تأکید شده است.,,2,80,طبق ماده ۱۲۳ قانون مسئولیت مدنی، مسئولیت مبتنی بر تقصیر مستلزم وجود تقصیر است. در خصوص کارفرما، ماده ۵۰ قانون کار مقرر می‌دارد که کارفرما در صورت اثبات به‌عمل‌آوری تمام احتیاطات لازم، مسئول نیست. مکره در اکراه غیر مادی نیز طبق ماده ۳۴ قانون مسئولیت مدنی از مسئولیت معاف است.,,2,80,طبق ماده ۳۲۳ قانون مسئولیت مدنی، مسئولیت مبتنی بر تقصیر مستلزم وجود تقصیر است. در گزینه ۲، کارفرما چنانچه ثابت کند تمام احتیاطات لازم را به عمل آورده است، تقصیری نخواهد داشت و لذا مسئولیت ندارد. این مورد تنها حالتی است که شخص با عدم تقصیر از مسئولیت معاف می‌شود.,,2,80,طبق ماده 333 قانون مدنی، مسئولیت مدنی مبتنی بر تقصیر مستلزم وجود تقصیر در عمل مسئول است. در گزینه 2، کارفرما چنانچه ثابت کند تمام احتیاطات لازم را به عمل آورده است، تقصیر وی منتفی می‌شود و بنابراین مسئولیتی ندارد. این استثنای صریح در ماده 1 قانون مسئولیت مدنی کارفرما پیش‌بینی شده است.,,"{'1': 1, '2': 4}",0.8,8,{'4'},4,False,0,4,4/5,0.7-0.8,,3-5s,0.0,80.0,2,68,48,50,50,53,53.8,40-80
9,anthropic/claude-haiku-4.5,3,80.0,1.0,"{""3"": 5}",False,3166.6,3508,3,80,طبق ماده ۱۲۶۷ قانون مدنی، وصی می‌تواند در امور عادی وکالت دهد اما تعیین وصی جانشین حق انحصاری وصی‌گذار است و وصی تعیین‌شده نمی‌تواند برای بعد از فوت خود وصی دیگری منصوب کند مگر اینکه وصی‌گذار صراحتاً این حق را به وی تفویض کرده باشد. در صورت تفویض حق امضاء، وصی می‌تواند وصی جانشین معرفی کند.,,3,80,طبق ماده ۱۲۱۰ قانون مدنی، وصی می‌تواند در امور وصایت به دیگری وکالت دهد، اما تعیین وصی جدید برای بعد از فوت خود تنها در صورتی مجاز است که صاحب وصیت (پدر) به وی حق امضاء و تفویض اختیارات را صراحتاً اعطا کرده باشد. بر اساس ماده ۱۲۰۹ قانون مدنی، وصی نمی‌تواند بدون اختیار صریح صاحب وصیت، وصی دیگری منصوب کند.,,3,80,طبق ماده ۱۲۰۹ قانون مدنی، وصی می‌تواند در امور وصایت به دیگری وکالت دهد، اما تعیین وصی جدید برای بعد از فوت خود تنها در صورتی مجاز است که پدر صراحتاً این حق را به وی تفویض کرده باشد (ماده ۱۲۰۸). بنابراین وصی نمی‌تواند بدون اختیار صریح از طرف پدر، وصی دیگری را انتصاب کند.,,3,80,براساس ماده 1264 قانون مدنی، وصی می‌تواند در امور وصایت به دیگری وکالت دهد، اما تعیین وصی جانشین برای بعد از فوت خود تنها در صورتی امکان‌پذیر است که صاحب وصیت (پدر) به وی حق امضاء و تفویض اختیار را داده باشد. بدون این اختیار تفویضی، وصی نمی‌تواند خودسرانه وصی دیگری را منصوب کند.,,3,80,براساس ماده 1169 قانون مدنی، وصی می‌تواند در امور وصایت به دیگری وکالت دهد، اما تعیین وصی جانشین برای بعد از فوت خود تنها در صورتی مجاز است که پدر (موصی‌الیه) به وی حق امضاء و تفویض اختیار را داده باشد. بر اساس ماده 1164 قانون مدنی، وصی نمی‌تواند بدون اجازه صریح موصی‌الیه وصی دیگری را تعیین کند.,,{'3': 5},1.0,9,{'1'},1,False,0,5,5/5,0.9-1.0,,3-5s,0.0,80.0,1,56,61,55,54,58,56.8,40-80
10,anthropic/claude-haiku-4.5,1,78.0,1.0,"{""1"": 5}",False,2936.8,3784,1,80,گزینه اول نادرست است زیرا در تعلیق مرحله انعقاد، عقد اصلاً منعقد نمی‌شود و اثر آن معلق است، اما در تعلیق مرحله اجرا، عقد از ابتدا منعقد و نافذ است و تنها اثر آن معلق می‌ماند. طبق ماده ۳۸۷ قانون مدنی، در تعلیق شرطی، عقد موجود است اما اثر آن معلق است. بنابراین تفاوت اساسی در وجود یا عدم وجود عقد از لحظه انعقاد وجود دارد.,,1,80,تعلیق در مرحله انعقاد مانع تشکیل عقد است و اثر عقد تا رفع تعلیق جریان نمی‌یابد، اما تعلیق در مرحله اجرا پس از تشکیل عقد واقع می‌شود و عقد قبلاً منعقد شده است. بر اساس ماده ۳۶۷ و ۳۶۸ قانون مدنی، در تعلیق انعقادی عقد معلق است، اما در تعلیق اجرایی خود عقد منعقد و معلق اجرای آن است. گزینه یک این تفاوت اساسی را نادیده می‌گیرد.,,1,80,تعلیق در مرحله انعقاد (شرط معلق) موثر است و اثر عقد تا تحقق شرط جریان نمی‌یابد، اما تعلیق در مرحله اجرا (شرط فسخی) بر اساس ماده 477 ق.م. پس از انعقاد عقد و تحقق اثر آن است. بنابراین گزینه 1 نادرست است زیرا در مرحله انعقاد اثر عقد معلق است ولی در مرحله اجرا اثر عقد قبلاً جریان یافته است.,,1,70,تعلیق در مرحله انعقاد مانع تشکیل عقد است و اثر عقد اصلاً جریان نمی‌یابد، اما تعلیق در مرحله اجرا پس از انعقاد صحیح عقد اثر آن را تعطیل می‌کند. بر اساس ماده 733 قانون مدنی، در تعلیق انعقاد «اثر عقد تا رفع تعلیق جریان نمی‌یابد» اما این مفهوم در تعلیق اجرا متفاوت است. گزینه یک تفاوت اساسی این دو را نادیده می‌گیرد.,,1,80,تعلیق در مرحله انعقاد (قبل از تمام‌شدن عقد) باعث می‌شود که عقد اصلاً منعقد نشود، اما تعلیق در مرحله اجرا (بعد از انعقاد) عقد را معلّق می‌کند و اثر آن متوقف است. بنابراین گزینه اول نادرست است زیرا در تعلیق انعقادی، عقد اساساً به‌وجود نمی‌آید نه اینکه اثرش متوقف باشد. طبق مواد 310 و 311 قانون مدنی، این دو حالت متفاوت است.,,{'1': 5},1.0,10,{'3'},3,False,0,5,5/5,0.9-1.0,,2-3s,4.47213595499958,78.0,1,66,67,60,62,62,63.4,40-80
12,anthropic/claude-haiku-4.5,1,78.0,1.0,"{""1"": 5}",False,3038.6,4115,1,80,طبق حقوق مدنی ایران، ایقاع نیز می‌تواند مملک باشد؛ برای نمونه، هبه (که نوعی ایقاع است) مملک کننده است. گزینه اول ادعای نادرستی دارد زیرا ماده ۴۶۳ قانون مدنی ایقاعات مملکه را تصریح می‌کند. سایر گزینه‌ها با اصول حقوقی منطبق است.,,1,80,طبق قانون مدنی، ایقاع نیز می‌تواند مملک باشد؛ برای مثال، هبه یک‌طرفه (ایقاع) مملک است. گزینه اول ادعای نادرستی دارد که ایقاع هرگز مملک نیست، در حالی که ماده ۵۹۳ ق.م. هبه را ایقاع معرّف می‌کند و آن مملک است. سایر گزینه‌ها (۲، ۳، ۴) با اصول حقوقی منطبق‌اند.,,1,80,طبق ماده ۱۰۵ قانون مدنی، ایقاع نیز می‌تواند مملک باشد (مثل هبه یک‌طرفه یا وصیت)، بنابراین گزینه اول که می‌گوید «ایقاع هیچگاه مملک نیست» نادرست است. عقد و ایقاع هر دو می‌توانند منجر به تملک شوند، اما تفاوت در شرایط و ماهیت آنها است.,,1,80,گزینه اول نادرست است. بر اساس ماده ۲ قانون اسقاط حق و ماده ۱۲ قانون انتقال تملک، ایقاع نیز می‌تواند مملک باشد؛ برای مثال، هبه و وصیت که ایقاعات هستند، اثر انتقال مالکیت دارند. تفاوت عقد و ایقاع در نیاز به ایجاب و قبول نیست نه در توانایی تملک.,,1,70,طبق ماده ۱۰ قانون مدنی، ایقاع عملی است که با اراده یک طرف تمام‌شود و نیازی به قبول ندارد، لذا ایقاع نمی‌تواند مملک باشد بلکه صرفاً ناقل حق است. گزینه اول ادعا می‌کند ایقاع هیچگاه مملک نیست که این صحیح است، اما مسئله در اینجاست که عقد نیز همیشه مملک نیست و می‌تواند ناقل حق باشد. بنابراین گزینه اول نادرست است زیرا تفاوت واقعی را به‌درستی بیان نمی‌کند.,,{'1': 5},1.0,12,{'4'},4,False,0,5,5/5,0.9-1.0,,3-5s,4.47213595499958,78.0,1,41,49,44,49,68,50.2,40-80
